full_text,label
"@16rajeev_yadav @yadavadesh74 @aajtak Akhilesh ke gunda raaj, rape , ghotala , not fir, repist ko bachana in sab per bolne aaye the?? Nahi na . ab bhoko jor se bhoko shor se",Normal Speech
"Damashq:
Sham Mein Sarak Kinaray Nasb Bomb Ka Dhamaka,
4 Roosi Fauji Halak,
2 Zakhmi,
*
Hitler Ka Phone 2 Lakh 40 Hazar Dollar Mein Farokht.",Normal Speech
"#Hitler_DD 😈

Larkiyan Time pass nh hai Wo to sacha pyar chahti hai apna haq chahti hain Time Pass nahi Kyun ke... https://t.co/fdQqTB9WAG",Normal Speech
I hate it when I lose an argument aur 1din bad yaad aata he ,
Ki iski jagah ye bol deta to samne wale Ki bolti band ho jaati,Hate Speech
ki iski jagah ye bol deta to samne wale ki bolti band ho jaati,
"Tu kabhi nhii sudehrega Kapil Desh se nhii tujhe pasa se pyar haii I confirm now hate you.......
Wait kar show bhut jald band hoga 100% https://t.co/sNpXxZ8TN0",Normal Speech
"@CAMCJADEJA @RanaAyyub 2) feer teko pata chal jayga.. Kon rape karwa raha hai aur kon nahi...

Kitni aurto ko tum logo ney sati key naam par jala diya hai. Shame",Normal Speech
Bhaajpaa ke Star Campainer Sh. Narinder Modi ko Saat Khoon Maaf par Dussraa koii kuchh bhi kahey toh Maryaadaa mai raho.,Normal Speech
@Iam_Ineffable List bahot dekhe hai. Hate nahi karta to anurag ko kyun bol raha eid pe aao salman ka ____ maaro. Yeh kaisa pyaar hai baba? 😂,Hate Speech
@murli_dhar @Shehla_Rashid Ghar mai maa-behen nhi hai!,
Ya unka rape krke bhaag gye ho sant bnne ke liye!,Normal Speech
ya unka rape krke bhaag gye ho sant bnne ke liye,
@KhanzadaHassan Haan sahi hai ye sachai hai ki tumhara dharam gandh machata hai aurato k naam pe 😡 Halala kervate ho rape k naam pe 👎🏻,Hate Speech
"@CAMCJADEJA @Devansh14feb @raza_qureshi @TarekFatah @IndiaToday Mai challenge karta hu tujhe kaha likha hai 
Mujhe bata
Aur mai ye tere hi ketab se btaunga ki krishna dosro k patniyon k sath rape krta tha",Hate Speech
"UP me rape ho ya balatkar sab cmji ko sajish lagta hai!100 laye hai sirji! Ab jaldi2 sajish pakad lenge!
Bhagawan hi bachaye humare bahno ko https://t.co/m1PiYjybFy",Normal Speech
"@kamaalrkhan sir ji pi rakhi hai kya ??
I always hate .... Khan's ... To aise tweet karke akkal ke tare kyun todte ho..",Hate Speech
"@DeepakKandwalUK @narendramodi Aur rape karne wale ka?? Arey uska kya usme toh humare desh ko aur naam kamana hai
Pehle gau ko bacha le phir dekhege tym bacha toh",Hate Speech
"@BhavanUtreja @krishnakanter @PreciousBaatein @keshri999 @SumitArya_ @_Shivoham @_R_aHu_L_ @Barnel_banna @sweta_singh_ @Rajusardar89452 @SirRajinikant @D_PandeyG Koi wakai Sacha #sant hai to rape nahi karega 
Lekin Sacha #sant",Normal Speech
@Aasim_MH @Reelnikhil Ek hybrid dna hai rape ki paidaish or ab yaha attitude dikha raha hai 😂😂😂😂,Hate Speech
"@shangaad_0 @SirJadeja Madarchod DP to apne desh ki lga Bhikhari land...

Ha yaha ke bache bhi teri amma ki rape kar denge porki chut",Hate Speech
"*Islamabad:
/
Mulk Bhar Me Qaid 348 Qaidiyon Ko
Phansi Dene Ka Faisla.
/
*Beroot Damishq K Qareeb Shami Foaj Ka Rocket Hamla 16 Afrad Halak.",Normal Speech
I hate my hazir-dimaghi... zaroorat k waqt aksar ghaib rehti hai 😶😌😒,Hate Speech
@SaifWoww 😂😂😂 iska @mannkakhiladi  acha rape hua tha iska aur iske dost ka last ko dono sorry bolke chale gaye 😂😂😂 koi nhi aya tha bachane,Hate Speech
"@sardanarohit kyo tarik fateh se pyar karte ho aur Pakistani actor se nafrat.tarik fateh se kuch gahra relation lagta hai.
Isi agent pe bolo",Normal Speech
"Bae- Mujhe pyaas lag rahi hai.
Varun pruthi- * Cuts his wrist* yelo mera khoon peelo.",Normal Speech
"@pratiktech85 @defencepk Hum tou azadi azadi nahi karte 
Azadi Azadi kashmiri karte hain ku k tum nay unko loota hai
tumhari army nay waha rape aur murders kiye hain",Normal Speech
"Even the stars align against anpadh hate-mongers -Diwali and Eid fall on the same date, this year...Bijli ki koi problem nahin hogi Modiji 😂",Normal Speech
"@OfficeOfRG 
Cong bhi dogli party h
Gujarat me Naliya Rape case &amp; Kisano pe lathi charge ke khilaaf kyun jubaan pe tala laga h
God save UP",Hate Speech
"@msdhoni ke khoon mein hi Captaincy hai saahab

1 saal ke liye Dhoni ko captaincy se toh hata doge

Par @msdhoni ke records ko kaise badloge",Normal Speech
"pichle 10 saalon me hum ne kitne hi lasheen uthaen ho magar aafreen un par jo hamen ab bhe terrorist kehte phirte hain
#go #terrorism #go",Normal Speech
"@Raheemb82174552 @cherryl_dean @BBugti India main rape ho rahe hai to Pakistani ki ladies kya namaz padkar pregnant ho rahi hai kya madarchod?

Hahahahahabaha https://t.co/JjQ9DxbChS",Normal Speech
@Jazz_agre @chintan20 Tum logo ki bakchodi se ek achha khasha thought ka rape ho gya 😹😹,Normal Speech
@AsadzeeshanA @FarzanaRasab @Jbaloch_ @rks15b @RAWAgent1 @HinaKharal @_Sherii__ @Kishor43211 @Sher_Dilllll @HAAQ786 @rabiakhan2020 Teri ammi ka naam seeta tha kya.. kyu k tu usi rape ka nateeja hae 😂😂,Hate Speech
"Twitter has launched Pandit Deendayal Upadhyay jyada gaali likho, jyada rape threats do Yojana.

#280characters #twitter280",Normal Speech
"@HamzaSaqmd tum to subah shaam sonia mutra peete hi honge aur tumhre to khoon me bhi congress hi hogi
Hai na
Bado ne bhi yahi kaam kiya hai",Hate Speech
"#Mehrabpur:
Aik Mareez Ko A+B+Posative Khoon Ke Sakt Zarorat Han Jo Dost Dena Chahe Wo Rabta Karay.
Rabta Number
03083989851",Normal Speech
@abpnewshindi @myogiadityanath UP to sambhalta nhi rooz hatya rape Dakati ho rhi hai sahab kerala ja kar kanoon bewastha theek karenge... 😀😀😀😆😆,Normal Speech
"@NitishKumar Nitish shrab band karne ke drama me chandan maragaya..Khoob khush ho murder hone pe..ENJOY WHITE CAR!
https://t.co/TxVDELEWMO",Normal Speech
@aliusmanchattha @J_balochiaa @PDChina Hindustan ne 4 bar pak ka rape kiya koi nahi aya bich mein or ha agali bar bhi karenge😂😂😂 😂😂😂😂😂😂😂 Suwar 🐷😂😂,Hate Speech
"kuch logo ne bhansali ke kaan ke niche ek diya to .. Hindu terrorism
r yaha saikro shantiduto  ne tarek Fateh ko... https://t.co/5zQEHEmw9M",Normal Speech
"Bullet train gayi bhaad mein........ab NAFRAT,  SHAMSHAAN AUR KABRISTAN KI NEECH RAJNEETI kar raha Fenku. 

@AamAadmiParty @JoinAAP https://t.co/arLzf79QEg",Hate Speech
"Kerala should learn from UP: Yogi Adityanath. 
Bachhon ko maarna aur Dead bodies ko rape karna Kerala walon se nahi hoga bhogi ji..",Normal Speech
@RajatSharmaLive Sir Uttar Pradesh ke Kairana kasba me 1 ladki ko uske ghar se utha kar rape kiya gaya aur police ko batane par police 🙊🙊🙊🙊🙊,Normal Speech
"@varshasinghmcx ""Youth"" tak pahonchne me liye zinda rahana chahiye. Aur  zinda rahne ke  liye rape nahi hona chahiye. 
I.Y.D par ""rapist youth"" ko death de",Normal Speech
@indian_satyajit @S_Priyadarshiii @DennisCricket_ Rapistan to sirf India hai bhai tum log to apni man behan ka b rape kardete ho 😜 make toilet 🚽 😜😜😜,Hate Speech
"Iss kambakhat makhi ko poore duniya mein sirf mera hi milkshake mila tha suicide karne ko🙅
Ek naya khoon ka ilzaam mujhpar😂",Normal Speech
"@basyunhi2000 @appcsocialmedia @LodhiMaleeha @Malala Madam #india chor do ho sakta hai kal ko apka bhe #rape ho jiye 
U live #India #rapecapital #IndiaIsMotherOfTerrorism #TerrorMata https://t.co/t1pQTsEkdP",Normal Speech
"@IndianExpress @yadavakhilesh 
Baap aur beta dono ek category ke hai ""Mulayam stands by Ladkon se galti ho jati hai comment on rape""",Hate Speech
"@HemantKothari77 tum logon ne ( Indians ) hi karwaya tha blasts in PAKISTAN iss liye aise posts daal rahe ho
#ShameOnIndia",Hate Speech
"@dawahbyicode @Madame_Micawber @nimish41128245 @jose2ss @MikaelBl0mkvist @Semmukham @Spiritism00 @suprema_she @MuslimGhazi @Gubomaster @dka1966 @avullamparthi @bsp_pari @hariya108 @JGN190 @SaaranshAwasthi @SNesanK @Helll000 @piyush2627992 @wavehit @ShockTreatment3 @KarikaalanArima @r_chandran @human24679 @rayapfr2 @RichardFoxYoung @TeluguNativist @JohnBab52874351 @BrethrenIndia @abdultawaab119 @SharayAbdullah @GalNextD00r @liTzz17 @NorthernTribes @BeeGorgeous3 @divyarunpai @SANDIPANMITRA6 @VivekSurana9 @Print2Fits @mattbradley0809 @Robin_D__ @intelligent50 @GreatHeretic @kautilyadharma @Aryavarrt @RaghavIyer108 @denizkrisss @LePlerome @JonathanHukkeri @KapilSibal Abe bhaag ke india aa ja, wahan ke gay sheikh rape kar ke murder kar dete hain, +
https://t.co/TN9CznA86Z",Hate Speech
@fazeel2010 Kabil to bahut hai pakistani.. Terrorism me sbko pachad rkha hai 72 hooro k lalach me. Dimag uske aage badhta hi ni 😅😂😂😜😜,Normal Speech
"@vikaskyogi @myogiadityanath But doklam me china ni aaya to rape hone do koi baat ni.
Yogi will be like - Ab log boleneg inki ladies ko b govt paale.",Normal Speech
"Btw ram rahim ne to rape ki jaise machine hi laga di thi 😒 
https://t.co/9VF4aALW0f",Normal Speech
"@myogiadityanath Sir up ka kuch bhi nhi ho rha hai janta ap ko bura bol rhi hai Mai ap ka  ek supporter hun like crime , rape  , jobs..",Normal Speech
sir up ka kuch bhi nhi ho rha hai janta ap ko bura bol rhi hai mai ap ka  ek supporter hun like crime  rape   jobs,
"""Rehaii mil chuki hai par khauff barkaraar hai (I have been freed but the terror remains).""
Mohammad Aamir Khan https://t.co/wWrMYmiY6R",Hate Speech
"Pakistaniyon ko aisi news Maamul sa ho Gaya hai  jaise udar Roz Bomb blasts hote hai..

#Afridiretirement https://t.co/r7KDojq9tD",Normal Speech
"@IYC Aur @OfficeOfRG kehte hain Hamaari Sarkaar Banwaao to ham ""Aalu Ki Factory"" lagaenge.
Yaani chutiyapa unke khoon me hai?",Normal Speech
"@sardanarohit 
Rajneeti ko gandhwa diya ha in sapa Congress ne I hate this type of rajneeti",Hate Speech
"@SunilJa74534659 @manojkatiyar21 @HSohanlal @SurendraSriva16 @AKD9321 @FatimaBhartiya @Deepakamri1993 @AshokKu42933294 @bstvlive @NewsUppolice @NewsNationTV @aajtak @abpnewstv @StarNews @Indianewsup @news24tvchannel @vijaygujrat @suryakantvsnl @KusumSakchhi @Draps78 @dvJIPDUAVtj7zdg @divakar730 @Jaihindody @SudrashanTiwari @Pandeys310 @Surendra885858 @BharadwajNidhi @prashantkjnt @Indreshgautam9 @Etahpolice @myogiadityanath @kpmaurya1 @narendramodi @PMOIndia @Uppolice @upcoprahul @DeepakKumarIPS2 @drdineshbjp @rajnathsingh @HMOIndia @dgpup @bjpswati @yadavakhilesh @MayawatiUp @BeWithRG @DrMNPandeyMP @upbhaskar @UPGovt @sudhirchaudhary Dekhiye sahab 
A rape pidit gareeb mahila ek sal se bhatak rahi hai nahi mila nayay police protection mila hai accused person ko kya karenge https://t.co/3bj9Ptox52",Hate Speech
"Tujh Sy Muhabbat Terri Aukaat Sy Zayada Ki Thi
Ab Baat nafrat Ki hy Tw Soch Tera Kiya Hoga ... — feeling angry",Hate Speech
"Phele toh rohingya Muslims ne Buddhist,hindu logo ko mara,rape kiya,conversion kiya aur ab apna Randi Rona ro rahe hai
Don't be fool",Hate Speech
"Bhai movie se log kuchh seekhte to aaj har ladka spiderman hota

Don't be sad.
America Europe me movie achhi thi fr b wahan rape ho rhe https://t.co/lFbpGz4y9a",Normal Speech
".
.
Kuch Ziyada Hi Nafrat Karne LaGa Hai Yeh
ZaMana Hum SaY.

Dost

""In SeY Keh D0 K Dolat Na Sahi Par DiL T0 huM Bhi RakhtY Hain.",Normal Speech
"Haath me ABVP ka jhanda... 
Bach ke rehna akshay kumar bhai...
Kahi aapko koi Hindu terrorism failane wala na khde ...😉😉 https://t.co/34gf6xkdhK",Normal Speech
"@KalaaBacha @Shubhamhundet @pankhuripathak Kaisa Thakur hai tu apne purkho ke naam pe free mein sirf garv karna jaanta hai
Ek rape kar ke dikha dum hai to😂😂🖕🖕🖕",Hate Speech
"@aroma_sarwat Muhajir?
bibi tumhaare dada hijrat kar ke aaye the tum nahi. Legacy nahi hai yeh k naslon tak chale gi
Bibi hate speech ko promote naa karo.",Normal Speech
"Madam Jab Tak Sonagacchi Sahi salamat hai tab tak Bengal mein Kabhi kisi ka rape nahi hoga😂😂😂
https://t.co/if0u8XggbR via @aajtak",Normal Speech
"Pure punjab me is waqt rape case sab se zyada he showbaz sirf metro commisions k peeche laga hua he law and order ka pata hi nai drame baz ko 
#EnoughIsEnough",Normal Speech
"@Gaurikashyap10 Iska rape nahi hua,  ye to chahte he de deti he. 😂😂😂",Normal Speech
"@harsh77710 @umbreenshah @AsfiyaSayeed @tellychakkar @eyehinakhan @YehRishtaKya @ColorsTV @BiggBoss @BiggBossNewz 😂
Girebaan mein jhaak k dekho 😅
Haa hamko hate karte hai na log. Jaise shilpa ko bure log hate karte hai waise hi humko bhi bure aur evil log hate karte hai.
Waise aapka pravachan astha pe kitne baje aata hai??",Hate Speech
"@scribe_it Gandig ke Bhakt
Ek Godse aur ek Gandhi .. toh terror. Par Suar Mommad jinna hazarrooon ko Islam Suaristan ke marrey toh voh harami Qaid azam",Normal Speech
"@buletbaba @badmashee I hate this word shaadi, ghatiya se ghatiya photo bhejo, reject hone k liye 😂😂😂",Hate Speech
@DubeyRiya2322 😂😂😂😂😂😂😂 are yarr. Aur 4 log chahiye tha Muje Tera murder karne k liye 😈 akeli kese krungi 😑😂😂😂😂,Hate Speech
"@OfficialHina @_Mansoor_Ali Isko kehty hain jhalat!! Is chumpu k pory khandan ko Ch Nisar is ky samny phansi dai dy.. yhh vote phir bhi usko he dai ga😂😂
We deserve this",Hate Speech
@aqibanwarahmed @Karan_Gopalani @AdnanSamiLive Bcoz aur kuch kaam dhandha hai hi nai tum logo k paas.. terrorism felane ka business bhi hamare modi ji ne band karwa diya tum logo ka 😂😂😂😂,Hate Speech
"@ARYVideos @Maria_Memon Slam Gernol sahb ko I love pak Army 
But I hate dictator Jo bhi Guzray hen jis ne bhi Apne mufad k liye Army ko used kiya https://t.co/PdIJuAAige",Hate Speech
@nad_iim @KafirDeplorable @PoromaMunshi @radhacharandas @sadhavi 😁😁 itne saal baharse terrorism ko paisa aa Raha hai koi kuch nahi bola us baare mein kyu? Woh kiske Papa hai?Socho sirf tweet nahi karna.,Normal Speech
"@ilveher0 Bate hate kyo janab reason to sab samne aate hai na dekho apni jankari achi rakho or agar hai to usko use karo barbad mat karo

Abhi parso pakde gaye aatanki tokeer ki tarah
Vo bhi eng hai it department me kam kar chuka hai aab aatanki hai",Normal Speech
@Arunapk57 Nahi Aunty mujhe jarurat nahi paregi. She hate pizza and i love pizza. To kabhi pizza share karane jaisa situation aaya hi nahi 😂,Normal Speech
"@mchntn Saudi me chori pe haath aur rape pe penis kaat dete hai.... 
India me laagu karwaoge ye law",Normal Speech
"@HospitalBaba @htshowbiz @renukash 😂😂 sai hai , ye kehri ban rape jaise aagey to sarkaar ne choot de Rakhi",Normal Speech
@TheAashiShukla Waise meri soch aisi hai coz main Religion maanta hi nahi 😂😂😂 nafrat hai kattar logo se Aur unnki soch se 😑,Hate Speech
"@imkazuyamishima @padhalikha Jihadiyo ka jihadiyo se pooch.
Murder murder hota hai, mai shakha nahi gaya isliye Murder condemn karne se pehle Dharam nahi dekhta.",Normal Speech
"Bhumi vikas bank ke employes ko mrne jesi halth me chhod diya
Tm kya sth doge kisi ka
I hate u https://t.co/OQRUvPIQxc",Normal Speech
"@DubeyAbhay_ Jab tak Sonagacchi sahi salamat hai kabhi kisi ka rape nahi hoga Bengal mein
Madam apne mann ki baat batao😂",Normal Speech
"@ryjaloo @AashishMishrra @aajtak Agar desh me education bardega to rapes murder corruption kaam hoga
Mandiro ki desh me kaami nahi dekha jay to har har inshan ki soch me hai",Normal Speech
"Agar koi bhi insan India ke andar rape krta hai to usko marr diya jaye or char raste pr usko tanga diya jaye. tab jake crime khtm hoga yeh 14saal or 7saal ki saja suna kr nhi @narendramodi @RajatSharmaLive @DrRutvij @vijayrupanibjp 
India have to change Ik Kadam to bdha na hoga.",Hate Speech
"@sureshpprabhu 
Kya ham kisi incident ke  hone  intazaar kar rahe h ..
Sir , kya aise ham terrorism se ladege ...
Its very bad ..",Normal Speech
"Kaise karj utaroge Sena ke khoon pasino ka 
Janta kya achar dalegi 56 inch ke seene ka
   Samasya seema par nahi .
Delhi ki sarkar me hai",Normal Speech
@OddNaari @renukash @deepikapadukone @RanveerOfficial @shahidkapoor Ye sari baate sab samjhte han bas humari sarkar ko samjh nhi aata wo bas Tamasha dekhti han RAPE thodi badi baat Han movie badi baat han aaj Rajputo ne apni ekta dikha di agar aise hi sab ke rape ke khilaf khade ho jaye to ?? 🙏🙏🙏,Hate Speech
"@siddheshshukla @the_Samreen @narendramodi @AmitShah @RKSinhaBJP @sardanarohit @anjanaomkashyap @ShahnawazBJP @sudhirchaudhary @sureshpprabhu @rajnathsingh @yogrishiramdev India me agar koi gao hatya karta hai to dange ho jate hai
Par har 26min me desh me rape hota hai
Koi awaaz nahi atti
Insaniyat lao bhai..",Normal Speech
"Subah Subah Chidiyo Ki Awaz Se Me Disturb Ho Jati Hun Jab Me Koi Bird nhi  Hu To Unki Awaz Kyu Sun Rhi Hu
Totally Gundagardi.
I Hate Birds
😝",Hate Speech
"@ryjaloo @AashishMishrra @aajtak India ki wahi prblm salim ne hindu ko bachaya dus sawal kese bachaya use goli kyo ni lagi
Yaha hindu hi hindu ka rape kare tab koi nahi ata",Normal Speech
"@bookmyshow A1) Laash Ho Gayi Baramad Let Me Tell You  Meri Jaan, Murder Weapon Par Hain Saare Aapke Ungliyon Ke Nishaan  
#JaggaJasooswithBMS",Normal Speech
"@News18India @KirronKherBJP @INCIndia @BJP4India @OfficeOfRG Mar jaunga Pr BJP ko kabhi support nhi krunga...
Kaisi soch hai inki 
Naa kaam aacha naah soch
Dram ke certificates le ke ghummte hai 
Beti bachoo naaro do ,phir rape kro maar do phir MEDIA me aake bolu betioo ko ghr se bahar nhi nikalna chahiye    😡😡😡😠
#BJPigs",Hate Speech
"@ANI_news Pakistan itna paal poskay, khoon pasina ek karkay inko bhejta hain aur Indian army inhay ek hi jhatkay main halal Kar deta hai,how sad 😢😂",Normal Speech
"@MishraSanjeev_K @mdusmanmultani @ZeeNewsHindi @mukeshn01975439 Tum to apni hi sagi bhanji ka rape kar rahe ho unke liye to sharafat bacha kar rakho wo to hindu hai hain baqi ""love jihad"" ham par chhodo 😉",Hate Speech
@ind_para @ARYAN_998 @AbanaNasir @defencepk Tm to 4th per ho 😂😂😂😂😂😂😂😂 jis ny rape karna hai India chala jaye 😂😂😂😂😂😂😂😂,Normal Speech
"har ghadi badal rahi hai iski zindagi .. hate hai kabhi, kabhi hai filth Zindagi .. 
har pal yaha hate hi rahe, ladte raho kal ho na ho!!! https://t.co/vTJQzxu6HS",Normal Speech
"@YesIamSaffron @PMOIndia @MahaveerM_ @kvQuote @HMOIndia @HinduDefense @RajeshTamret @INirajVerma @AnjuNagarajan @SV99999 @Bsharma7 So sad our Army has to go thru all this. Modi ji, desh bhakt khoon ke ansu ro rahe hain. Aur kitna sehan karenge hum? 😢😢😢😢😢",Normal Speech
"'
_
Beth ker Mein Likh Gaya Ho'n Dard-e-DIL Ka Majra...!

Khoon ki Aik Bond Kaghaz Ko Rangela ker Gaye...!
-
aLoNe
.-._.-.
'-._.FaNi_G..!",Normal Speech
"@RoflGandhi_ @Iam_Prerna Aap jaisey nafrat failaney valon KI vajah SE desh ki sanskirit transfer
transfer ho rahi hai",Hate Speech
"@Wajahathalikhan @TimesNow @narendramodi @ravishndtv Abbe swar sab log asharam nhi jate
.
sbko apni tarah mat samajh brainwashed madrasa chaap 
Kal hi ek rapist mullana arrest huwa hai 
Terrorist, rapist, Pedophile se Bhara pada hai madrase aur mosque 
Kutte ke pile tu b kisi rape ka paidaish hai 😁😁",Hate Speech
"@ravita4ever Noteban se terrorism ki kamar tut gayi
Aisa khwab kai logo ko aaya
Kisi ne to yeh khwab din me jagate huye dekha &amp; public ko vishwas dilaya😂",Normal Speech
"""Wo Ro Ro Kar Kehta Raha Mujhe Nafrat Hy Tumse,*      ....!!    *""Lekin Ek Sawal Aaj B Pareshan Karta Hy K Nafrat Thi To Roya Q.......?",Normal Speech
,
          ,
,
lekin ek sawal aaj b pareshan karta hy k nafrat thi to roya q,
"Nafrat ki aag ko Muhabat ke lahu se bujhaa dena fitrat hai hamari.

     Ham wo dewane hain, Jinhen ksi ki nafrat se bhi piyaar hai.",Normal Speech
